GRID_ID,occ,eh,GRTS_No,STATE,stabb,Albers_X,Albers_Y,Latitude,Longitude,Sample,Surveyed2017,Surveyed2022,SiteType2017,SiteType2022,Grouping1,Grouping2,propCopeland,propCopelandInman,meanHumanMod_2021,meanNDVI_2017,ClusterCount
12944,2,1,Id-069,Idaho,ID,-1520000,2580000,44.8,-115.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.907254374,0.986916052,0.001968301,48.91761905,63
12944,3,0,Id-069,Idaho,ID,-1520000,2580000,44.8,-115.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.907254374,0.986916052,0.001968301,48.91761905,63
12944,4,1,Id-069,Idaho,ID,-1520000,2580000,44.8,-115.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.907254374,0.986916052,0.001968301,48.91761905,63
12955,1,0,Id-109,Idaho,ID,-1360000,2550000,44.8,-113.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.20549405,0.303354787,0.020939966,42.06930497,24
12955,2,0,Id-109,Idaho,ID,-1360000,2550000,44.8,-113.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.20549405,0.303354787,0.020939966,42.06930497,24
12955,3,0,Id-109,Idaho,ID,-1360000,2550000,44.8,-113.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.20549405,0.303354787,0.020939966,42.06930497,24
12955,4,0,Id-109,Idaho,ID,-1360000,2550000,44.8,-113.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.20549405,0.303354787,0.020939966,42.06930497,24
12968,1,0,Id-043,Wyoming,WY,-1170000,2510000,44.8,-110.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.85656289,0.959528324,0.005507187,50.30087302,99
12968,2,0,Id-043,Wyoming,WY,-1170000,2510000,44.8,-110.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.85656289,0.959528324,0.005507187,50.30087302,99
12968,3,0,Id-043,Wyoming,WY,-1170000,2510000,44.8,-110.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.85656289,0.959528324,0.005507187,50.30087302,99
12968,4,0,Id-043,Wyoming,WY,-1170000,2510000,44.8,-110.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.85656289,0.959528324,0.005507187,50.30087302,99
12969,1,0,Id-107,Wyoming,WY,-1150000,2510000,44.8,-110.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.947839826,0.966436,0.012735115,51.86869048,99
12969,2,0,Id-107,Wyoming,WY,-1150000,2510000,44.8,-110.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.947839826,0.966436,0.012735115,51.86869048,99
12969,3,0,Id-107,Wyoming,WY,-1150000,2510000,44.8,-110.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.947839826,0.966436,0.012735115,51.86869048,99
12969,4,0,Id-107,Wyoming,WY,-1150000,2510000,44.8,-110.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.947839826,0.966436,0.012735115,51.86869048,99
12971,1,0,Id-167,Wyoming,WY,-1120000,2500000,44.8,-110.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.953721184,0.981872,7.99E-05,55.39051587,99
12971,2,0,Id-167,Wyoming,WY,-1120000,2500000,44.8,-110.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.953721184,0.981872,7.99E-05,55.39051587,99
12971,3,0,Id-167,Wyoming,WY,-1120000,2500000,44.8,-110.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.953721184,0.981872,7.99E-05,55.39051587,99
12971,4,0,Id-167,Wyoming,WY,-1120000,2500000,44.8,-110.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.953721184,0.981872,7.99E-05,55.39051587,99
13065,1,0,Id-114,Idaho,ID,-1560000,2600000,44.9,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.658199943,0.763121895,0.082384938,60.74309524,12
13065,2,0,Id-114,Idaho,ID,-1560000,2600000,44.9,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.658199943,0.763121895,0.082384938,60.74309524,12
13065,3,0,Id-114,Idaho,ID,-1560000,2600000,44.9,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.658199943,0.763121895,0.082384938,60.74309524,12
13065,4,0,Id-114,Idaho,ID,-1560000,2600000,44.9,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.658199943,0.763121895,0.082384938,60.74309524,12
13070,1,0,Id-133,Idaho,ID,-1490000,2590000,44.9,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.349819297,0.860460558,0.000143553,43.7075775,63
13070,2,0,Id-133,Idaho,ID,-1490000,2590000,44.9,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.349819297,0.860460558,0.000143553,43.7075775,63
13070,3,0,Id-133,Idaho,ID,-1490000,2590000,44.9,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.349819297,0.860460558,0.000143553,43.7075775,63
13070,4,0,Id-133,Idaho,ID,-1490000,2590000,44.9,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.349819297,0.860460558,0.000143553,43.7075775,63
13073,1,0,Id-177,Idaho,ID,-1440000,2580000,44.9,-114.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.165180334,0.5250019,0.009163208,39.14527778,26
13073,2,1,Id-177,Idaho,ID,-1440000,2580000,44.9,-114.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.165180334,0.5250019,0.009163208,39.14527778,26
13073,3,1,Id-177,Idaho,ID,-1440000,2580000,44.9,-114.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.165180334,0.5250019,0.009163208,39.14527778,26
13073,4,0,Id-177,Idaho,ID,-1440000,2580000,44.9,-114.4,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.165180334,0.5250019,0.009163208,39.14527778,26
13078,1,0,Id-045,Montana,MT,-1370000,2560000,44.9,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.231635586,0.348554606,0.030869643,43.40916667,24
13078,2,0,Id-045,Montana,MT,-1370000,2560000,44.9,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.231635586,0.348554606,0.030869643,43.40916667,24
13078,3,0,Id-045,Montana,MT,-1370000,2560000,44.9,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.231635586,0.348554606,0.030869643,43.40916667,24
13078,4,0,Id-045,Montana,MT,-1370000,2560000,44.9,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.231635586,0.348554606,0.030869643,43.40916667,24
13096,1,0,Id-103,Wyoming,WY,-1100000,2520000,44.9,-110.1,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.69319883,0.767696929,0.002315009,55.23333333,99
13096,2,0,Id-103,Wyoming,WY,-1100000,2520000,44.9,-110.1,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.69319883,0.767696929,0.002315009,55.23333333,99
13096,3,0,Id-103,Wyoming,WY,-1100000,2520000,44.9,-110.1,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.69319883,0.767696929,0.002315009,55.23333333,99
13096,4,0,Id-103,Wyoming,WY,-1100000,2520000,44.9,-110.1,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.69319883,0.767696929,0.002315009,55.23333333,99
13097,1,0,Id-039,Wyoming,WY,-1090000,2510000,44.9,-109.9,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.877186212,0.970283762,0.002744382,49.4190873,99
13097,2,0,Id-039,Wyoming,WY,-1090000,2510000,44.9,-109.9,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.877186212,0.970283762,0.002744382,49.4190873,99
13097,3,0,Id-039,Wyoming,WY,-1090000,2510000,44.9,-109.9,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.877186212,0.970283762,0.002744382,49.4190873,99
13097,4,0,Id-039,Wyoming,WY,-1090000,2510000,44.9,-109.9,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.877186212,0.970283762,0.002744382,49.4190873,99
13109,1,0,Id-171,Wyoming,WY,-910000,2480000,44.8,-107.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.680990833,0.780304,0.029420428,50.56075397,16
13109,2,0,Id-171,Wyoming,WY,-910000,2480000,44.8,-107.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.680990833,0.780304,0.029420428,50.56075397,16
13109,3,0,Id-171,Wyoming,WY,-910000,2480000,44.8,-107.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.680990833,0.780304,0.029420428,50.56075397,16
13109,4,0,Id-171,Wyoming,WY,-910000,2480000,44.8,-107.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.680990833,0.780304,0.029420428,50.56075397,16
13189,1,1,Id-178,Idaho,ID,-1560000,2610000,45,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.997136191,0.999447998,0.009214791,58.52357143,12
13189,2,1,Id-178,Idaho,ID,-1560000,2610000,45,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.997136191,0.999447998,0.009214791,58.52357143,12
13189,3,1,Id-178,Idaho,ID,-1560000,2610000,45,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.997136191,0.999447998,0.009214791,58.52357143,12
13189,4,1,Id-178,Idaho,ID,-1560000,2610000,45,-116,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.997136191,0.999447998,0.009214791,58.52357143,12
13196,1,0,Id-021,Idaho,ID,-1460000,2600000,45.1,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.481949603,0.688105505,0.000734018,40.2515873,26
13196,2,0,Id-021,Idaho,ID,-1460000,2600000,45.1,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.481949603,0.688105505,0.000734018,40.2515873,26
13196,3,0,Id-021,Idaho,ID,-1460000,2600000,45.1,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.481949603,0.688105505,0.000734018,40.2515873,26
13196,4,0,Id-021,Idaho,ID,-1460000,2600000,45.1,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.481949603,0.688105505,0.000734018,40.2515873,26
13202,1,1,Id-061,Idaho,ID,-1370000,2580000,45.1,-113.5,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.419089677,0.53003012,0.028602291,40.78579365,24
13202,2,1,Id-061,Idaho,ID,-1370000,2580000,45.1,-113.5,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.419089677,0.53003012,0.028602291,40.78579365,24
13202,3,1,Id-061,Idaho,ID,-1370000,2580000,45.1,-113.5,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.419089677,0.53003012,0.028602291,40.78579365,24
13202,4,1,Id-061,Idaho,ID,-1370000,2580000,45.1,-113.5,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.419089677,0.53003012,0.028602291,40.78579365,24
13213,1,0,Id-027,Montana,MT,-1210000,2550000,45,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.769300927,0.928972,0.008244964,51.20920635,99
13213,2,0,Id-027,Montana,MT,-1210000,2550000,45,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.769300927,0.928972,0.008244964,51.20920635,99
13213,3,1,Id-027,Montana,MT,-1210000,2550000,45,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.769300927,0.928972,0.008244964,51.20920635,99
13213,4,1,Id-027,Montana,MT,-1210000,2550000,45,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.769300927,0.928972,0.008244964,51.20920635,99
13223,1,0,Id-135,Montana,MT,-1060000,2520000,45,-109.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.919624307,0.965888136,0.023844028,46.72892857,99
13223,2,0,Id-135,Montana,MT,-1060000,2520000,45,-109.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.919624307,0.965888136,0.023844028,46.72892857,99
13223,3,0,Id-135,Montana,MT,-1060000,2520000,45,-109.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.919624307,0.965888136,0.023844028,46.72892857,99
13223,4,0,Id-135,Montana,MT,-1060000,2520000,45,-109.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.919624307,0.965888136,0.023844028,46.72892857,99
13232,1,0,Id-023,Wyoming,WY,-930000,2500000,44.9,-107.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.5516105,0.628917484,0.005055673,46.89920635,16
13232,2,0,Id-023,Wyoming,WY,-930000,2500000,44.9,-107.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.5516105,0.628917484,0.005055673,46.89920635,16
13232,3,0,Id-023,Wyoming,WY,-930000,2500000,44.9,-107.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.5516105,0.628917484,0.005055673,46.89920635,16
13232,4,0,Id-023,Wyoming,WY,-930000,2500000,44.9,-107.8,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.5516105,0.628917484,0.005055673,46.89920635,16
13310,1,0,Id-134,Idaho,ID,-1600000,2640000,45.2,-116.5,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.77661329,0.8296,0.00881317,58.31099206,12
13310,2,0,Id-134,Idaho,ID,-1600000,2640000,45.2,-116.5,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.77661329,0.8296,0.00881317,58.31099206,12
13310,3,0,Id-134,Idaho,ID,-1600000,2640000,45.2,-116.5,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.77661329,0.8296,0.00881317,58.31099206,12
13310,4,0,Id-134,Idaho,ID,-1600000,2640000,45.2,-116.5,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.77661329,0.8296,0.00881317,58.31099206,12
13314,1,0,Id-006,Idaho,ID,-1540000,2630000,45.2,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.741017488,0.863508,0.002929941,51.32777778,12
13314,2,0,Id-006,Idaho,ID,-1540000,2630000,45.2,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.741017488,0.863508,0.002929941,51.32777778,12
13314,3,0,Id-006,Idaho,ID,-1540000,2630000,45.2,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.741017488,0.863508,0.002929941,51.32777778,12
13314,4,0,Id-006,Idaho,ID,-1540000,2630000,45.2,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.741017488,0.863508,0.002929941,51.32777778,12
13316,1,0,Id-005,Idaho,ID,-1510000,2620000,45.2,-115.4,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.746536988,0.848440606,0.007131109,47.93920635,63
13316,2,0,Id-005,Idaho,ID,-1510000,2620000,45.2,-115.4,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.746536988,0.848440606,0.007131109,47.93920635,63
13316,3,0,Id-005,Idaho,ID,-1510000,2620000,45.2,-115.4,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.746536988,0.848440606,0.007131109,47.93920635,63
13316,4,0,Id-005,Idaho,ID,-1510000,2620000,45.2,-115.4,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.746536988,0.848440606,0.007131109,47.93920635,63
13323,1,0,Id-113,Idaho,ID,-1410000,2600000,45.2,-114.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.439366003,0.454428,0.03337031,42.42095026,6
13323,2,0,Id-113,Idaho,ID,-1410000,2600000,45.2,-114.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.439366003,0.454428,0.03337031,42.42095026,6
13323,3,0,Id-113,Idaho,ID,-1410000,2600000,45.2,-114.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.439366003,0.454428,0.03337031,42.42095026,6
13323,4,0,Id-113,Idaho,ID,-1410000,2600000,45.2,-114.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.439366003,0.454428,0.03337031,42.42095026,6
13334,1,0,Id-093,Montana,MT,-1250000,2570000,45.2,-112,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.521249983,0.633917464,0.015191816,48.35104989,15
13334,2,0,Id-093,Montana,MT,-1250000,2570000,45.2,-112,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.521249983,0.633917464,0.015191816,48.35104989,15
13334,3,0,Id-093,Montana,MT,-1250000,2570000,45.2,-112,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.521249983,0.633917464,0.015191816,48.35104989,15
13334,4,0,Id-093,Montana,MT,-1250000,2570000,45.2,-112,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.521249983,0.633917464,0.015191816,48.35104989,15
13337,1,0,Id-091,Montana,MT,-1200000,2560000,45.2,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.802331583,0.893136,0.048701938,54.43218254,99
13337,2,0,Id-091,Montana,MT,-1200000,2560000,45.2,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.802331583,0.893136,0.048701938,54.43218254,99
13337,3,0,Id-091,Montana,MT,-1200000,2560000,45.2,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.802331583,0.893136,0.048701938,54.43218254,99
13337,4,0,Id-091,Montana,MT,-1200000,2560000,45.2,-111.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.802331583,0.893136,0.048701938,54.43218254,99
13341,1,0,Id-055,Montana,MT,-1140000,2550000,45.2,-110.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.951343005,0.993776025,0.001350847,51.09685096,99
13341,2,0,Id-055,Montana,MT,-1140000,2550000,45.2,-110.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.951343005,0.993776025,0.001350847,51.09685096,99
13341,3,0,Id-055,Montana,MT,-1140000,2550000,45.2,-110.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.951343005,0.993776025,0.001350847,51.09685096,99
13341,4,0,Id-055,Montana,MT,-1140000,2550000,45.2,-110.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.951343005,0.993776025,0.001350847,51.09685096,99
13343,1,0,Id-119,Montana,MT,-1110000,2550000,45.2,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.980893667,0.982296071,0.001579922,55.5002381,99
13343,2,0,Id-119,Montana,MT,-1110000,2550000,45.2,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.980893667,0.982296071,0.001579922,55.5002381,99
13343,3,0,Id-119,Montana,MT,-1110000,2550000,45.2,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.980893667,0.982296071,0.001579922,55.5002381,99
13343,4,0,Id-119,Montana,MT,-1110000,2550000,45.2,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.980893667,0.982296071,0.001579922,55.5002381,99
13344,1,0,Id-087,Montana,MT,-1100000,2540000,45.2,-110,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.923314158,0.930172279,0.001849322,51.82006907,99
13344,2,0,Id-087,Montana,MT,-1100000,2540000,45.2,-110,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.923314158,0.930172279,0.001849322,51.82006907,99
13344,3,0,Id-087,Montana,MT,-1100000,2540000,45.2,-110,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.923314158,0.930172279,0.001849322,51.82006907,99
13344,4,0,Id-087,Montana,MT,-1100000,2540000,45.2,-110,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.923314158,0.930172279,0.001849322,51.82006907,99
13345,1,0,Id-151,Montana,MT,-1080000,2540000,45.2,-109.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,1,1,0.001796653,33.97241297,99
13345,2,1,Id-151,Montana,MT,-1080000,2540000,45.2,-109.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,1,1,0.001796653,33.97241297,99
13345,3,0,Id-151,Montana,MT,-1080000,2540000,45.2,-109.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,1,1,0.001796653,33.97241297,99
13345,4,1,Id-151,Montana,MT,-1080000,2540000,45.2,-109.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,1,1,0.001796653,33.97241297,99
13438,1,1,Id-070,Idaho,ID,-1540000,2640000,45.3,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.55641463,0.668365327,0.013228751,51.83730159,12
13438,2,1,Id-070,Idaho,ID,-1540000,2640000,45.3,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.55641463,0.668365327,0.013228751,51.83730159,12
13438,3,1,Id-070,Idaho,ID,-1540000,2640000,45.3,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.55641463,0.668365327,0.013228751,51.83730159,12
13438,4,1,Id-070,Idaho,ID,-1540000,2640000,45.3,-115.8,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.55641463,0.668365327,0.013228751,51.83730159,12
13446,1,0,Id-161,Idaho,ID,-1420000,2620000,45.3,-114.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.13945261,0.236048,0.008252567,37.27238095,6
13446,2,0,Id-161,Idaho,ID,-1420000,2620000,45.3,-114.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.13945261,0.236048,0.008252567,37.27238095,6
13446,3,0,Id-161,Idaho,ID,-1420000,2620000,45.3,-114.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.13945261,0.236048,0.008252567,37.27238095,6
13446,4,0,Id-161,Idaho,ID,-1420000,2620000,45.3,-114.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.13945261,0.236048,0.008252567,37.27238095,6
13462,1,0,Id-011,Montana,MT,-1190000,2580000,45.3,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.548946721,0.799124,0.045831496,47.68611111,15
13462,2,0,Id-011,Montana,MT,-1190000,2580000,45.3,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.548946721,0.799124,0.045831496,47.68611111,15
13462,3,0,Id-011,Montana,MT,-1190000,2580000,45.3,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.548946721,0.799124,0.045831496,47.68611111,15
13462,4,0,Id-011,Montana,MT,-1190000,2580000,45.3,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.548946721,0.799124,0.045831496,47.68611111,15
13463,1,0,Id-139,Montana,MT,-1170000,2570000,45.3,-111,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.545100687,0.831984,0.011482067,49.11305556,15
13463,2,0,Id-139,Montana,MT,-1170000,2570000,45.3,-111,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.545100687,0.831984,0.011482067,49.11305556,15
13463,3,0,Id-139,Montana,MT,-1170000,2570000,45.3,-111,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.545100687,0.831984,0.011482067,49.11305556,15
13463,4,0,Id-139,Montana,MT,-1170000,2570000,45.3,-111,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.545100687,0.831984,0.011482067,49.11305556,15
13573,1,1,Id-049,Montana,MT,-1370000,2630000,45.5,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.493872476,0.504697981,0.008428695,41.9918254,24
13573,2,1,Id-049,Montana,MT,-1370000,2630000,45.5,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.493872476,0.504697981,0.008428695,41.9918254,24
13573,3,1,Id-049,Montana,MT,-1370000,2630000,45.5,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.493872476,0.504697981,0.008428695,41.9918254,24
13573,4,1,Id-049,Montana,MT,-1370000,2630000,45.5,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.493872476,0.504697981,0.008428695,41.9918254,24
13586,1,0,Id-075,Montana,MT,-1180000,2590000,45.4,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.446404836,0.654692,0.060743831,46.42563492,15
13586,2,0,Id-075,Montana,MT,-1180000,2590000,45.4,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.446404836,0.654692,0.060743831,46.42563492,15
13586,3,0,Id-075,Montana,MT,-1180000,2590000,45.4,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.446404836,0.654692,0.060743831,46.42563492,15
13586,4,0,Id-075,Montana,MT,-1180000,2590000,45.4,-111.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.446404836,0.654692,0.060743831,46.42563492,15
13685,1,0,Id-050,Idaho,ID,-1550000,2670000,45.6,-116,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.628708015,0.642989428,0.009626734,44.87678571,3
13685,2,0,Id-050,Idaho,ID,-1550000,2670000,45.6,-116,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.628708015,0.642989428,0.009626734,44.87678571,3
13685,3,0,Id-050,Idaho,ID,-1550000,2670000,45.6,-116,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.628708015,0.642989428,0.009626734,44.87678571,3
13685,4,0,Id-050,Idaho,ID,-1550000,2670000,45.6,-116,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.628708015,0.642989428,0.009626734,44.87678571,3
13692,1,0,Id-057,Idaho,ID,-1450000,2650000,45.6,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.44188218,0.614628,0.000625471,47.24603175,26
